,Scenario,id,Choice,submitdate,startlanguage,startdate,Gender,Age,MaritalStatus,Occupation,Occupation.other.,Education,Householdsize,IncomeLevel,CityCountry,Nationality,DriversLicense,Carownership,ModeOfTransport.SQ001.,ModeOfTransport.SQ002.,ModeOfTransport.SQ003.,ParkingCosts.SQ001.,CongestionCosts.SQ001.,LowIncLikert.SQ001.,AffordableTrLikert.SQ001.,Resources,interviewtime,Time_Group1,Time_Group2,Time_Group3,Time_Group4,DailyTravelCost.Alt1,DelayOfTravel.Alt1,PeopleBenefiting.Alt1,CongestionReduction.Alt1,DailyTravelCost.Alt2,DelayOfTravel.Alt2,PeopleBenefiting.Alt2,CongestionReduction.Alt2,DailyTravelCost.Alt3,DelayOfTravel.Alt3,PeopleBenefiting.Alt3,CongestionReduction.Alt3
3632,S14,0682312_9,Alt3,1/28/2019 22:38,en,1/28/2019 22:28,Female,18-24 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"5,000-10,000 €","München,Deutschland ",Iranerin ,Yes,no,Public Transport,Public Transport,Walking,1,3,1,3,Based on some measure of need,608.88,136.65,52.95,297.52,121.76,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3633,S14,0682312_6,Alt2,1/28/2019 22:18,en,1/28/2019 22:12,Male,30-39 years,Single,Employed - half-employed,,Graduate degree (MSc / PhD / etc.),1,"5,000-10,000 €","Munich, Germany",Iranian,No,no,Public Transport,Walking,Public Transport,2,1,3,1,Based on some measure of need,401.15,119.61,22.13,212.38,47.03,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3634,S14,0682312_7,Alt1,1/28/2019 22:30,en,1/28/2019 22:22,Male,30-39 years,Single,Employed - half-employed,,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €","Tehran, Iran ",Iranain,Yes,"yes, a privately owned/leased car",Public Transport,Bike,Car,1,2,5,5,Based on some measure of need,469.84,77.88,70.26,222.51,99.19,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3635,S14,0682312_55,Alt3,2/2/2019 10:03,en,2/2/2019 9:48,Male,30-39 years,Single,Employed - half-employed,,University degree (Fachhochschul-/Universitätsabschluss),1,I prefer not to answer,munich,iranian,Yes,no,Public Transport,Public Transport,Public Transport,3,5,3,3,Equally per capita,898.91,100.07,31.91,662.59,104.34,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3636,S14,0682312_60,Alt2,2/3/2019 0:07,en,2/2/2019 23:58,Female,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),1,"20,000-30,000 €","São Paulo, Brazil ",Brazilian ,Yes,no,Carsharing,Carsharing,Carsharing,1,1,3,1,Based on some measure of need,491.1,137.49,48.62,254.13,50.86,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3637,S14,0682312_21,Alt2,1/29/2019 11:21,en,1/29/2019 11:08,Male,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),3,"0-5,000 €",Tehran,Iranian,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Car,2,2,5,3,Based on some measure of need,733.37,140.38,82.12,394.61,116.26,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3638,S14,0682312_34,Alt2,1/30/2019 16:05,en,1/30/2019 16:00,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Walking,5,1,3,3,Based on some measure of need,276.82,65.6,35.48,119.83,55.91,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3639,S14,0682312_28,Alt2,1/30/2019 0:52,en,1/30/2019 0:44,Male,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),1,"50,000-60000 €","Toronto, Canada",Iranian,Yes,"yes, a privately owned/leased car",Car,Car,Car,3,5,1,4,Based on some measure of need,482.81,85.19,28.14,247.99,121.49,3,0,0,0.15,1.5,-0.2,0,0,0,0,0,0
3640,S15,0682312_46,Alt1,2/1/2019 15:19,en,2/1/2019 15:11,Male,25-29 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),1,"40,000-50,000 €","Munich, Germany",German,Yes,no,Public Transport,Walking,Public Transport,1,1,4,4,Based on some measure of need,463.95,68.3,17.89,328.62,49.14,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3641,S15,0682312_52,Alt3,2/1/2019 19:55,en,2/1/2019 19:49,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),1,I prefer not to answer,"Freudenstadt, Germany",Iranian,Yes,"yes, a privately owned/leased car",Car,Car,Walking,2,3,4,3,Based on some measure of need,367.94,93.74,58.39,117.59,98.22,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3642,S15,0682312_14,Alt1,1/29/2019 5:38,en,1/29/2019 5:26,Female,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),4,"0-5,000 €","Tehrab,iran",Iranian,Yes,no,Public Transport,Public Transport,Public Transport,1,2,4,2,,686.66,101.14,38,440.28,107.24,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3643,S15,0682312_4,Alt2,1/28/2019 19:24,en,1/28/2019 19:15,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",USA,Yes,no,Walking,Walking,Walking,1,1,2,3,Based on some measure of need,540.91,61.82,32.1,343.94,103.05,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3644,S15,0682312_49,Alt1,2/1/2019 17:28,en,2/1/2019 17:23,Female,30-39 years,Married,unemployed,,Graduate degree (MSc / PhD / etc.),2,"30,000-40,000 €",Munich,,No,no,Public Transport,Walking,Public Transport,1,1,4,3,Based on some measure of need,311.57,80.78,35.93,157.55,37.31,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3645,S15,0682312_23,Alt1,1/29/2019 14:28,en,1/29/2019 14:20,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"10,000-20,000 €",Tehran/ Iran,Iranian,Yes,"yes, a privately owned/leased car",Public Transport,Walking,Public Transport,2,2,3,4,Based on some measure of need,519.91,126.17,74.06,248.3,71.38,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3646,S15,0682312_22,Alt1,1/29/2019 12:03,en,1/29/2019 12:00,Female,65 or older,Married,retired,,University degree (Fachhochschul-/Universitätsabschluss),2,"30,000-40,000 €","Munich,Germany",German,No,no,Public Transport,Public Transport,Public Transport,5,4,5,2,Based on some measure of need,178.14,50.53,16.66,79.88,31.07,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3647,S15,0682312_26,Alt1,1/29/2019 18:11,en,1/29/2019 18:01,Male,30-39 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),1,"5,000-10,000 €","Munich, Germany",Iranian,No,no,Public Transport,Walking,Walking,1,2,4,2,Based on some measure of need,607.43,233.1,40.93,267.83,65.57,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3648,S15,0682312_39,Alt1,2/1/2019 13:57,en,2/1/2019 13:50,Male,25-29 years,Single,unemployed,,Graduate degree (MSc / PhD / etc.),>4,"0-5,000 €","Munic, Germany",Cambodian ,Yes,no,Public Transport,Public Transport,Bike,4,1,1,5,Based on some measure of need,371.57,50.23,24.93,93.48,202.93,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3649,S15,0682312_40,Alt1,2/1/2019 14:00,en,2/1/2019 13:58,Male,25-29 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),4,"40,000-50,000 €","Munich, Germany ",Pakistan ,No,no,Public Transport,Public Transport,Bike,5,3,4,4,Based on some measure of need,118.03,57.94,21.75,22.26,16.08,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3650,S15,0682312_28,Alt2,1/30/2019 0:52,en,1/30/2019 0:44,Male,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),1,"50,000-60000 €","Toronto, Canada",Iranian,Yes,"yes, a privately owned/leased car",Car,Car,Car,3,5,1,4,Based on some measure of need,482.81,85.19,28.14,247.99,121.49,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3651,S15,0682312_33,Alt1,1/30/2019 15:27,en,1/30/2019 15:23,Male,25-29 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,>70000 €,"Munich, Germany",Germany,Yes,"yes, a privately owned/leased car",Car,Public Transport,Carsharing,4,3,1,2,Equally per capita,261,51.02,29.55,146.95,33.48,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3652,S15,0682312_64,Alt1,2/3/2019 5:29,en,2/3/2019 5:22,Male,25-29 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),3,"5,000-10,000 €","Munich,Germany",Iranian,Yes,"yes, a privately owned/leased car",Car,Car,Car,2,2,1,3,Based on some measure of need,408.36,96.91,35.63,215.62,60.2,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3653,S15,0682312_37,Alt1,1/31/2019 18:50,en,1/31/2019 18:42,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),4,"5,000-10,000 €","Munich, Germany ",Uruguay,No,no,Public Transport,Public Transport,Public Transport,4,2,2,5,Based on some measure of need,478.06,80.01,39.58,295.29,63.18,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3654,S15,0682312_54,Alt3,2/1/2019 20:37,en,2/1/2019 20:26,Male,25-29 years,Single,Other,work student,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany",Iranian,No,no,Public Transport,Walking,Public Transport,1,1,4,1,Based on some measure of need,339.17,97.46,29.57,141.57,70.57,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3655,S15,0682312_53,Alt3,2/1/2019 20:21,en,2/1/2019 20:18,Male,30-39 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,I prefer not to answer,Nürnberg ,,No,no,Public Transport,Walking,Public Transport,1,1,3,3,,222.48,82.1,30.71,68.17,41.5,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3656,S15,0682312_9,Alt1,1/28/2019 22:38,en,1/28/2019 22:28,Female,18-24 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"5,000-10,000 €","München,Deutschland ",Iranerin ,Yes,no,Public Transport,Public Transport,Walking,1,3,1,3,Based on some measure of need,608.88,136.65,52.95,297.52,121.76,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3657,S15,0682312_18,Alt2,1/29/2019 9:27,en,1/29/2019 9:21,Male,30-39 years,Single,Employed - half-employed,,Graduate degree (MSc / PhD / etc.),3,"5,000-10,000 €","Tehran, Iran",Iranian,Yes,no,Car,Walking,Car,5,4,3,4,,370.86,79.12,35.26,228.6,27.88,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3658,S15,0682312_34,Alt1,1/30/2019 16:05,en,1/30/2019 16:00,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Walking,5,1,3,3,Based on some measure of need,276.82,65.6,35.48,119.83,55.91,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3659,S15,0682312_79,Alt2,2/4/2019 13:06,en,2/4/2019 13:01,Female,40-49 years,Married,housewife/househusband,,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €","Beaver, Pennsylvania, United States of America",Mexican,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,3,5,5,Based on some measure of need,301.27,79.22,36.95,154.2,30.9,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3660,S15,0682312_51,Alt1,2/1/2019 18:40,en,2/1/2019 18:33,Male,25-29 years,Single,Employed - half-employed,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"10,000-20,000 €","Munich, Germany",Spain,Yes,no,Walking,Public Transport,Car,2,2,2,2,Based on some measure of need,403.82,71.36,71.59,207.22,53.65,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3661,S15,0682312_70,Alt3,2/3/2019 18:52,en,2/3/2019 18:44,Female,30-39 years,Married,unemployed,,Graduate degree (MSc / PhD / etc.),2,"10,000-20,000 €",Munich,Brasilian,Yes,no,Bike,Bike,Bike,3,1,4,2,Based on some measure of need,442.39,57.56,24.3,264.39,96.14,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3662,S15,0682312_44,Alt2,2/1/2019 14:55,en,2/1/2019 14:43,Male,25-29 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"30,000-40,000 €","Munich, Germany",Iranian,Yes,no,Public Transport,Public Transport,Public Transport,2,1,4,3,Equally per capita,755.29,145.14,28.49,403.63,178.03,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3663,S15,0682312_19,Alt2,1/29/2019 10:13,en,1/29/2019 10:09,Female,18-24 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),4,"5,000-10,000 €",aachen/Germany,iranian ,Yes,no,Public Transport,Public Transport,Car,2,2,3,2,Based on some measure of need,219.41,82.54,34.55,45.64,56.68,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3664,S15,0682312_30,Alt2,1/30/2019 12:36,en,1/30/2019 12:26,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),1,"10,000-20,000 €","Tehran, Iran",Iranian,Yes,no,Carsharing,Public Transport,Car,1,3,3,4,Based on some measure of need,558.17,84.34,84.58,292.52,96.73,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3665,S15,0682312_20,Alt1,1/29/2019 10:28,en,1/29/2019 10:14,Male,30-39 years,Married,student (university),,Graduate degree (MSc / PhD / etc.),3,"0-5,000 €","Ardabil, Iran",Iranian,Yes,"yes, a privately owned/leased car",Car,Car,Walking,1,2,5,4,Based on some measure of need,829.74,197.2,55.47,395.45,181.62,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3666,S15,0682312_35,Alt3,1/31/2019 11:49,en,1/31/2019 11:43,Female,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany ",German,Yes,no,Walking,Bike,Public Transport,2,2,3,4,Based on some measure of need,396.87,79.54,26.19,216.73,74.41,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3667,S15,0682312_24,Alt3,1/29/2019 16:08,en,1/29/2019 16:00,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),1,"0-5,000 €","Ardabil,iran",iran,Yes,"yes, a privately owned/leased car",Car,Walking,Walking,3,2,4,2,,476.15,206.3,43.27,161.09,65.49,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3668,S15,0682312_21,Alt2,1/29/2019 11:21,en,1/29/2019 11:08,Male,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),3,"0-5,000 €",Tehran,Iranian,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Car,2,2,5,3,Based on some measure of need,733.37,140.38,82.12,394.61,116.26,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3669,S15,0682312_88,Alt1,2/5/2019 20:49,en,2/5/2019 20:43,Male,25-29 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),>4,"30,000-40,000 €","Munich, Germany",Turkish,No,no,Public Transport,Walking,Public Transport,4,2,4,2,Based on some measure of need,372.69,54.43,20.74,229.2,68.32,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3670,S15,0682312_55,Alt3,2/2/2019 10:03,en,2/2/2019 9:48,Male,30-39 years,Single,Employed - half-employed,,University degree (Fachhochschul-/Universitätsabschluss),1,I prefer not to answer,munich,iranian,Yes,no,Public Transport,Public Transport,Public Transport,3,5,3,3,Equally per capita,898.91,100.07,31.91,662.59,104.34,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3671,S15,0682312_36,Alt2,1/31/2019 11:46,en,1/31/2019 11:43,Male,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Indian,No,no,Walking,Public Transport,Public Transport,1,1,2,2,Based on some measure of need,181.84,39.27,19.95,84.12,38.5,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3672,S15,0682312_58,Alt1,2/2/2019 21:08,en,2/2/2019 20:58,Female,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),4,"0-5,000 €","Zanjan,Iran",Iranian,Yes,"yes, a privately owned/leased car",Public Transport,Walking,Car,5,5,3,4,Based on some measure of need,593.98,171.27,57.51,303.78,61.42,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3673,S15,0682312_47,Alt1,2/1/2019 16:03,en,2/1/2019 15:19,Male,30-39 years,Single,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),2,I prefer not to answer,"Brisbane, Australia",Iranian,Yes,no,Walking,Walking,Carsharing,2,1,5,3,,2625.02,2355.43,22.86,185.92,60.81,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3674,S15,0682312_75,Alt1,2/4/2019 4:59,en,2/4/2019 4:55,Male,30-39 years,Married,student (university),,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €","Boston, USA",Iranian,Yes,no,Public Transport,Carsharing,Public Transport,1,1,5,2,Equally per capita,240.45,57.09,28.65,101.4,53.31,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3675,S15,0682312_31,Alt1,1/30/2019 13:47,en,1/30/2019 13:33,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),1,"0-5,000 €","Tehran, Iran",Iranian,Yes,"yes, a privately owned/leased car",Car,Walking,Public Transport,1,3,1,5,,838.02,141.61,56.52,489.94,149.95,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3676,S15,0682312_13,Alt2,1/29/2019 7:36,en,1/29/2019 3:41,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),I prefer not to answer.,"0-5,000 €",Germany,Iranian,No,no,Public Transport,Public Transport,Public Transport,5,5,5,5,Based on some measure of need,314.89,128.99,37.93,109.96,38.01,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3677,S15,0682312_5,Alt2,1/28/2019 21:59,en,1/28/2019 21:53,Male,30-39 years,Single,student (school)/ Auszubildender/Auszubildende,,Graduate degree (MSc / PhD / etc.),2,"5,000-10,000 €","Munich,Germany",Iranian,Yes,no,Public Transport,Bike,Public Transport,4,4,3,1,Based on some measure of need,368.84,85.7,36.94,197.36,48.84,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3678,S15,0682312_62,Alt1,2/3/2019 0:47,en,2/3/2019 0:17,Female,25-29 years,Married,student (university),,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €","Munich,Germany",Iran,No,no,Public Transport,Public Transport,Public Transport,2,3,4,4,Based on some measure of need,1835.43,97.42,37.03,1604.85,96.13,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3679,S15,0682312_50,Alt3,2/1/2019 18:27,en,2/1/2019 18:20,Female,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €","Tehran, Iran",Iranian,Yes,no,Public Transport,Public Transport,Car,3,3,4,1,Based on some measure of need,409.36,145.43,37.09,165.95,60.89,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3680,S15,0682312_12,Alt1,1/29/2019 0:18,en,1/29/2019 0:09,Male,30-39 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),4,"40,000-50,000 €",Netherlands Utrecht ,Iran,Yes,"yes, a privately owned/leased car",Public Transport,Car,Car,2,2,4,3,Based on some measure of need,586.82,113.13,53.04,330.45,90.2,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3681,S15,0682312_8,Alt2,1/28/2019 22:28,en,1/28/2019 22:25,Female,25-29 years,Married,Employed - half-employed,,Graduate degree (MSc / PhD / etc.),2,"20,000-30,000 €","Munich,Germany",Iranian ,No,no,Public Transport,Public Transport,Car,1,2,1,1,,203.13,70.76,45.12,69.66,17.59,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3682,S15,0682312_16,Alt2,1/29/2019 8:13,en,1/29/2019 8:08,Male,65 or older,Divorced / Widowed,retired,,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",2,"20,000-30,000 €","munich,Germany",German,No,no,Public Transport,Public Transport,Public Transport,5,5,5,1,,285.68,68.52,17.84,162.11,37.21,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3683,S15,0682312_67,Alt2,2/3/2019 7:22,en,2/3/2019 7:12,Male,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),4,"20,000-30,000 €",tehran iran,iran,Yes,"yes, a privately owned/leased car",Car,Car,Car,1,3,1,1,,512.17,158.03,38.11,255.84,60.19,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3684,S15,0682312_41,Alt1,2/1/2019 14:37,en,2/1/2019 14:29,Male,25-29 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,3,1,4,4,Based on some measure of need,478.56,65.41,17.99,327.52,67.64,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3685,S15,0682312_63,Alt3,2/3/2019 5:35,en,2/3/2019 4:48,Female,30-39 years,Married,I prefer not to answer.,,University degree (Fachhochschul-/Universitätsabschluss),3,I prefer not to answer,I live Iran in ardabil city,Iranian,I prefer not to answer.,"yes, a privately owned/leased car",Public Transport,Walking,Car,3,3,5,4,Based on some measure of need,2450.84,1006.36,139.31,1256.14,49.03,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3686,S15,0682312_82,Alt3,2/5/2019 10:15,en,2/5/2019 9:24,Male,40-49 years,Married,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €",Iran-Tehran,Iranian,Yes,"yes, a privately owned/leased car",Car,Car,Car,1,1,5,3,,3073,155.34,439.4,1343,1135.26,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3687,S15,0682312_15,Alt1,1/29/2019 6:36,en,1/29/2019 6:20,Female,25-29 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €","Tehran,Iran",Irainian,Yes,"yes, a privately owned/leased car",Carsharing,Public Transport,Public Transport,3,2,4,5,,930.11,111.7,68.82,608.15,141.44,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3688,S15,0682312_11,Alt1,1/28/2019 23:46,en,1/28/2019 23:09,Male,30-39 years,Single,Employed - full-employed,,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €",tehran,iran,Yes,"yes, a privately owned/leased car",Car,Car,Car,1,4,3,1,Based on some measure of need,1153.36,274.53,42.51,582.96,253.36,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3689,S15,0682312_72,Alt3,2/3/2019 21:54,en,2/3/2019 21:44,Female,18-24 years,Single,student (university),,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",1,"5,000-10,000 €","Munich, Germany",Italian,Yes,no,Public Transport,Public Transport,Public Transport,4,2,3,3,Based on some measure of need,605.92,107,22.85,379.54,96.53,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3690,S15,0682312_80,Alt3,2/4/2019 14:50,en,2/4/2019 14:43,Male,18-24 years,Single,student (university),,University degree (Fachhochschul-/Universitätsabschluss),1,"10,000-20,000 €","Munich, Germany",,No,no,Public Transport,Public Transport,Walking,2,2,3,3,Based on some measure of need,406.16,74.18,33.3,242.64,56.04,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3691,S15,0682312_59,Alt1,2/3/2019 0:07,en,2/2/2019 23:56,Female,30-39 years,Single,student (university),,Graduate degree (MSc / PhD / etc.),4,I prefer not to answer,"Ankara, Turkey",Iranian,Yes,no,Public Transport,Public Transport,Public Transport,5,5,5,1,Based on some measure of need,680.82,100.97,36.65,401.63,141.57,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
3692,S15,0682312_90,Alt3,2/8/2019 20:26,en,2/8/2019 20:12,Female,30-39 years,Married,Employed - full-employed,,University degree (Fachhochschul-/Universitätsabschluss),3,"0-5,000 €",Iran,Iranian,Yes,"yes, a company car",Car,Walking,Public Transport,3,2,3,2,,855.39,448.59,111.65,174.62,120.53,3,-0.2,0,0.3,3,0.2,0.15,0.15,0,0,0,0
